area,area_title,naics,naics_title,occ code,occ title,o_group,i_group,tot_emp,emp_prse,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,4-digit,60,19,3.84,34.46,71680,5,23.92,27.66,33.75,39.18,49.62,49750,57530,70210,81500,103210,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,4-digit,240,21.6,14.42,17.05,35460,6.4,9.39,13.12,15.04,20.57,27.36,19520,27300,31280,42790,56910,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,4-digit,50,46.5,2.95,19.74,41070,11.1,13.15,14.93,17.89,24.21,29.63,27350,31040,37210,50360,61630,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,4-digit,110,27.1,6.66,25.42,52880,7.4,18.73,20.7,23.13,27.32,34.15,38950,43060,48120,56830,71030,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-2097,Audiovisual Equipment Installers and Repairers,detailed,4-digit,130,20.8,7.92,15.66,32570,5.5,8.89,11.81,14.01,20.02,24.04,18490,24570,29140,41650,50010,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-9061,Camera and Photographic Equipment Repairers,detailed,4-digit,70,42.4,4.01,15.46,32160,9.6,10.36,11.93,14.89,18.87,22.09,21560,24820,30980,39250,45940,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-9062,Medical Equipment Repairers,detailed,4-digit,120,21.2,7.33,22.95,47730,5.2,13.45,17.73,21.92,28.39,35.41,27980,36880,45600,59050,73650,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,00-0000,All Occupations,total,4-digit,3730,6.5,100,25.78,53620,2.5,13.52,17.45,22.99,30.67,41.22,28120,36290,47820,63790,85730,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,11-0000,Management Occupations,major,4-digit,120,12.8,3.29,59.86,124520,4.8,30.68,38.51,53.25,69.68,#,63810,80100,110760,144930,#,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,11-1021,General and Operations Managers,detailed,4-digit,50,12.4,1.43,65.1,135400,9.4,25.45,35.61,54.24,78.41,#,52940,74080,112830,163080,#,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,13-0000,Business and Financial Operations Occupations,major,4-digit,100,15.8,2.66,28.52,59320,3.9,18.93,22.08,27.34,34.11,41.81,39370,45920,56860,70940,86970,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,13-1020,Buyers and Purchasing Agents,detailed,4-digit,30,22.2,0.9,24.41,50770,8.3,16.93,19.82,22.62,30.69,36.05,35220,41230,47050,63830,74980,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,17-0000,Architecture and Engineering Occupations,major,4-digit,90,14.5,2.49,42.24,87850,6.5,26.11,29.91,37.95,46.83,79.92,54310,62220,78940,97400,166240,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,41-0000,Sales and Related Occupations,major,4-digit,220,11.2,6.01,32.09,66740,5.6,16.65,21.5,28.54,38.28,51.71,34640,44720,59350,79630,107550,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,4-digit,90,17.8,2.37,28.61,59520,6.1,14.08,19.08,26.78,36.64,46.19,29300,39680,55700,76210,96070,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,4-digit,70,19.7,1.75,35.04,72880,5.1,17.7,26.18,30.86,42.06,61.22,36820,54450,64180,87480,127340,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,43-0000,Office and Administrative Support Occupations,major,4-digit,490,9.6,13.22,18.39,38240,3.8,9.27,13.08,17.74,22.86,28.73,19270,27200,36890,47560,59750,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,160,18,4.27,16.03,33350,7.3,8.73,11.69,15.64,19.45,24.67,18160,24310,32520,40450,51300,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,43-4051,Customer Service Representatives,detailed,4-digit,40,30.9,1.1,23.57,49030,4.2,15.29,18.29,22.48,28.65,35.21,31810,38040,46750,59600,73230,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,4-digit,30,32.4,0.83,14.14,29410,14.2,8.51,9.49,12.64,17.77,23.12,17690,19740,26300,36950,48080,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,43-9061,"Office Clerks, General",detailed,4-digit,200,16.7,5.49,18.61,38710,5.5,9.48,13.08,17.98,22.97,29.64,19710,27200,37400,47790,61650,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,47-0000,Construction and Extraction Occupations,major,4-digit,60,39.2,1.52,26.33,54770,6.8,14.9,19.07,23.81,31.45,43.81,30980,39670,49520,65420,91130,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,4-digit,2050,8.3,54.94,25.19,52390,2.8,14.83,18.32,23.3,30.51,39.21,30860,38100,48470,63460,81560,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,4-digit,220,11.5,6.01,36.81,76570,3.6,22.35,29.42,36.63,45.22,51.76,46500,61190,76200,94050,107660,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,4-digit,50,38.2,1.42,23.16,48180,3.1,18.25,20.28,22.72,26.06,29.54,37960,42190,47260,54200,61450,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,4-digit,**,**,**,22.78,47390,5.3,18.11,20.45,22.78,25.51,28.92,37680,42530,47390,53060,60150,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,4-digit,50,43.5,1.36,21.3,44300,5.3,14.34,17.36,20.18,23.44,30.95,29820,36110,41980,48760,64370,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-9041,Industrial Machinery Mechanics,detailed,4-digit,1330,9.3,35.77,25.12,52260,3.8,15.56,18.79,23.4,30.33,38.16,32370,39080,48680,63090,79370,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-9043,"Maintenance Workers, Machinery",detailed,4-digit,60,48.6,1.58,22.73,47290,3.9,15.77,18.12,22.65,27.73,30.91,32790,37680,47110,57680,64290,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-9071,"Maintenance and Repair Workers, General",detailed,4-digit,70,44,2.01,19.75,41080,5.1,12.74,14.07,17.82,26.52,29.27,26500,29270,37070,55170,60880,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,4-digit,60,27.4,1.52,14.18,29490,6.4,8.64,10.21,13.77,17.39,19.95,17970,21240,28640,36170,41500,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,51-0000,Production Occupations,major,4-digit,440,19.4,11.76,21.45,44610,3.6,13.71,16.06,20.36,26.7,30.69,28510,33410,42340,55530,63840,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,51-4041,Machinists,detailed,4-digit,190,16.6,5.15,24.21,50350,3.3,16.1,19.63,23.96,29.03,32.24,33490,40820,49840,60370,67050,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,4-digit,200,39.4,5.27,18.38,38230,6.6,13.54,15.05,17.05,20.86,27.01,28160,31290,35470,43390,56180,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,53-0000,Transportation and Material Moving Occupations,major,4-digit,120,23.5,3.25,17.85,37130,6.1,10.23,12.46,18.06,22.19,25.22,21280,25930,37550,46150,52470,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,4-digit,**,**,**,22.02,45810,6.2,17.85,20.05,22.08,24.18,28.48,37120,41710,45920,50290,59240,,
55,Wisconsin,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,4-digit,30,30.6,0.89,16.18,33650,6.4,10.58,12.12,16.72,19.68,22.32,22000,25210,34780,40940,46420,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,00-0000,All Occupations,total,4-digit,980,3.2,100,17.28,35940,4,9.46,11.82,15.79,20.94,26.63,19680,24580,32850,43550,55390,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,41-0000,Sales and Related Occupations,major,4-digit,70,27.4,7.14,15.69,32630,7.6,10.42,11.55,14.36,18.26,24.01,21670,24020,29880,37980,49950,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,41-2031,Retail Salespersons,detailed,4-digit,50,32.1,5.41,14.33,29810,8.7,10.27,11.16,12.5,16.87,20.42,21350,23220,26000,35090,42480,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,43-0000,Office and Administrative Support Occupations,major,4-digit,170,13.6,17.26,14.09,29300,5.6,8.4,10,13.59,16.76,21.25,17480,20790,28260,34860,44190,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,50,29.7,5.61,12.03,25020,10.9,7.9,8.48,9.56,13.68,18.3,16420,17650,19880,28460,38060,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,43-9061,"Office Clerks, General",detailed,4-digit,80,26.5,7.89,14.93,31040,5,10,13.01,14.66,17.07,19.85,20800,27070,30500,35500,41290,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,4-digit,460,10.1,47.09,19.17,39870,5.4,10.61,13.7,17.95,23.61,28.77,22060,28490,37340,49100,59830,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,49-3051,Motorboat Mechanics and Service Technicians,detailed,4-digit,80,41.9,8.39,21.61,44950,5.3,15.62,17.54,21.46,25.69,29.33,32490,36480,44640,53440,61010,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,49-3052,Motorcycle Mechanics,detailed,4-digit,70,41.1,6.76,16.24,33780,12.5,9.89,10.79,16,19.74,26.02,20560,22450,33290,41060,54130,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,4-digit,80,22.6,8.47,14.8,30790,5.3,11.33,12.67,14.05,16.6,21.21,23570,26360,29230,34530,44110,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,49-9031,Home Appliance Repairers,detailed,4-digit,140,16.2,14.23,21.73,45200,9.9,10.87,16.59,20.2,24.66,31.59,22610,34500,42010,51300,65700,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,51-0000,Production Occupations,major,4-digit,210,20,21.62,15.12,31450,5.6,8.7,10.51,14.3,18.39,23.42,18090,21870,29750,38260,48720,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,4-digit,30,23.5,3.06,12.56,26120,5.8,9.1,10.8,12.96,14.46,15.36,18920,22470,26960,30080,31960,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,51-6093,Upholsterers,detailed,4-digit,70,41.3,7.13,14.89,30960,11.2,8.17,9.12,15.23,18.56,23.7,16990,18970,31680,38600,49300,,
55,Wisconsin,811400,Personal and Household Goods Repair and Maintenance,53-0000,Transportation and Material Moving Occupations,major,4-digit,50,21.9,5.39,14.29,29720,8,9.55,10.94,13.11,16.88,22.6,19860,22750,27270,35110,47000,,
55,Wisconsin,812000,Personal and Laundry Services,00-0000,All Occupations,total,3-digit,27210,1.8,100,15.81,32890,1.5,8.59,10.2,13.4,18.47,25.87,17860,21210,27870,38430,53810,,
55,Wisconsin,812000,Personal and Laundry Services,11-0000,Management Occupations,major,3-digit,490,11,1.81,51.76,107670,5.5,20.21,32.26,46.52,63.11,89.93,42050,67100,96750,131260,187050,,
55,Wisconsin,812000,Personal and Laundry Services,11-1021,General and Operations Managers,detailed,3-digit,250,16.6,0.92,44.71,92990,10.9,17,25.41,37.32,61,89.17,35360,52860,77630,126880,185470,,
55,Wisconsin,812000,Personal and Laundry Services,11-9171,Funeral Home Managers,detailed,3-digit,140,20.5,0.52,61.96,128870,8.2,38.95,44.94,54.53,63.26,#,81020,93480,113410,131570,#,,
55,Wisconsin,812000,Personal and Laundry Services,13-0000,Business and Financial Operations Occupations,major,3-digit,130,13.6,0.48,25.19,52400,4.4,14.31,18.54,24.02,32.16,37.41,29760,38550,49970,66880,77820,,
55,Wisconsin,812000,Personal and Laundry Services,13-2011,Accountants and Auditors,detailed,3-digit,60,20.5,0.2,27.86,57950,5.9,16.36,21.58,26.56,34.67,38.68,34030,44880,55250,72120,80460,,
55,Wisconsin,812000,Personal and Laundry Services,31-0000,Healthcare Support Occupations,major,3-digit,1410,18.3,5.18,19.42,40390,5,8.94,13.79,19.29,24.6,29.56,18590,28690,40120,51180,61490,,
55,Wisconsin,812000,Personal and Laundry Services,31-9011,Massage Therapists,detailed,3-digit,1400,18.1,5.15,19.43,40410,5,8.93,13.7,19.31,24.63,29.58,18570,28500,40170,51230,61520,,
55,Wisconsin,812000,Personal and Laundry Services,35-0000,Food Preparation and Serving Related Occupations,major,3-digit,**,**,**,12.33,25640,4.3,9.07,10.35,11.72,14.23,17.03,18860,21530,24380,29610,35430,,
55,Wisconsin,812000,Personal and Laundry Services,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3-digit,460,18.3,1.68,12.08,25130,3.8,8.13,8.88,11.12,14.42,18.2,16910,18470,23130,30000,37850,,
55,Wisconsin,812000,Personal and Laundry Services,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,3-digit,230,17.2,0.83,11.11,23110,3.8,8.02,8.65,9.82,13.24,15.68,16690,17980,20430,27530,32610,,
55,Wisconsin,812000,Personal and Laundry Services,37-3011,Landscaping and Groundskeeping Workers,detailed,3-digit,200,35.5,0.72,12.41,25800,5.7,8.19,9,12.29,14.77,18.49,17040,18720,25560,30710,38460,,
55,Wisconsin,812000,Personal and Laundry Services,39-0000,Personal Care and Service Occupations,major,3-digit,15060,2.7,55.34,15.68,32620,1.9,8.83,10.53,13.97,18.74,25.07,18360,21900,29060,38970,52150,,
55,Wisconsin,812000,Personal and Laundry Services,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,3-digit,850,10.8,3.14,20.17,41960,4.2,12.95,14.78,18.2,23.64,30.78,26930,30740,37860,49170,64030,,
55,Wisconsin,812000,Personal and Laundry Services,39-2011,Animal Trainers,detailed,3-digit,200,20.2,0.75,18.93,39370,9.2,9.88,11.55,18.21,26.17,30.04,20560,24030,37880,54440,62480,,
55,Wisconsin,812000,Personal and Laundry Services,39-2021,Animal Caretakers,detailed,3-digit,2500,9.2,9.18,11.26,23420,3.8,8.11,8.87,10.32,12.42,16.79,16870,18450,21460,25830,34920,,
55,Wisconsin,812000,Personal and Laundry Services,39-4011,Embalmers,detailed,3-digit,**,**,**,28.73,59750,4.9,19.82,25.18,28.06,31.63,38.9,41230,52380,58360,65790,80910,,
55,Wisconsin,812000,Personal and Laundry Services,39-4021,Funeral Attendants,detailed,3-digit,620,11.5,2.26,14.1,29330,3,10.18,11.72,13.83,15.89,18.53,21180,24380,28770,33040,38540,,
55,Wisconsin,812000,Personal and Laundry Services,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,3-digit,710,13.8,2.61,28.72,59740,5.1,16.55,21.42,27.21,35.94,45.05,34420,44560,56590,74750,93700,,
55,Wisconsin,812000,Personal and Laundry Services,39-5011,Barbers,detailed,3-digit,**,**,**,17.52,36450,20,8.67,10.73,15.42,23.4,30.5,18040,22310,32070,48670,63440,,
55,Wisconsin,812000,Personal and Laundry Services,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,3-digit,7390,7.4,27.14,15.42,32070,2.8,8.85,10.51,13.76,18.86,24.55,18400,21870,28620,39230,51060,,
55,Wisconsin,812000,Personal and Laundry Services,39-5092,Manicurists and Pedicurists,detailed,3-digit,2040,25.4,7.48,14.74,30670,5.5,9.96,11.51,15.43,17.85,19.39,20710,23950,32090,37130,40340,,
55,Wisconsin,812000,Personal and Laundry Services,39-5094,Skincare Specialists,detailed,3-digit,290,21.7,1.06,19.33,40210,9.8,9.96,11.69,15.75,27.88,35.74,20730,24320,32760,58000,74340,,
55,Wisconsin,812000,Personal and Laundry Services,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,3-digit,**,**,**,17.15,35660,6.1,10.03,11.84,17.81,21.91,24.16,20870,24630,37040,45570,50240,,
55,Wisconsin,812000,Personal and Laundry Services,41-0000,Sales and Related Occupations,major,3-digit,1350,14,4.98,15.03,31260,4.6,8.23,9.04,10.95,17.88,29.8,17120,18800,22780,37190,61990,,
55,Wisconsin,812000,Personal and Laundry Services,41-2011,Cashiers,detailed,3-digit,190,37.1,0.7,9.8,20380,3.9,8,8.53,9.44,11.03,12.17,16630,17750,19640,22940,25320,,
55,Wisconsin,812000,Personal and Laundry Services,41-2021,Counter and Rental Clerks,detailed,3-digit,780,19.5,2.87,11.91,24770,7.4,8.13,8.76,9.87,12.38,18.31,16920,18220,20530,25750,38090,,
